artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_code
André Rieu;Johann Strauss Orchestra,And The Waltz Goes On,0.48,355120,0,0.188,0.359,7,-8.416,0,0.0344,0.945,0.891,0.0894,0.246,0.349777295662607,4,opera,76
June Anderson;Raul Gimenez;Kathryn Bouleyn;Alessandro Corbelli;Nina Walker,La Pastorella delle Alpi,0.2,150000,0,0.571,0.0359,0,-21.715,1,0.077,0.982,8.86e-05,0.128,0.28,0.2677177325246947,4,opera,76
Jules Massenet;Teatro la Fenice Orchestra;Marcello Viotti,Thaïs: Méditation,0.21,354133,0,0.0993,0.0556,2,-25.86,1,0.0445,0.767,0.759,0.112,0.0373,0.35464638495800666,3,opera,76
Jean-Baptiste Lully;Mary Enid Haines;Sharla Nafziger;Aradia Ensemble;Kevin Mallon,"Le bourgeois gentilhomme: Chaconne des Scaramouches, Frivelins et Arlequins",0.51,88160,0,0.0,0.0192,6,-28.821,1,0.0,0.936,0.0197,0.138,0.0,0.0,0,opera,76
Georges Bizet;Samuel Friedmann,Habanera,0.21,111000,0,0.466,0.0443,2,-21.384,1,0.036,0.981,0.637,0.0786,0.559,0.554644741383561,4,opera,76
Andrea Bocelli;New York Philharmonic;Alan Gilbert,"Il Trovatore / Act 3: Il Trovatore / Act 3: ""Di quella pira"" - Live At Central Park, New York / 2011",0.2,135266,0,0.338,0.509,0,-8.937,1,0.0574,0.903,0.0209,0.962,0.437,0.6590158276219121,3,opera,76
Robert Stolz;Renée Fleming;Staatskapelle Dresden;Christian Thielemann,Der Favorit: Du sollst der Kaiser meiner Seele sein - Live,0.19,310506,0,0.267,0.157,7,-19.348,1,0.0527,0.952,0.00368,0.709,0.06,0.4243421593281067,3,opera,76
Giuseppe Verdi;Monika Krause;Rannveig Braga;Ivica Neshybova;Yordy Ramiro;Georg Tichy;Peter Oswald;Pavol Maurery;Ladislav Neshyba;Jozef Spacek;Peter Subert;Slovak Philharmonic Chorus;Slovak Radio Symphony Orchestra;Alexander Rahbari,La traviata*: Act I: Prelude,0.22,232200,0,0.185,0.00467,11,-37.829,1,0.0501,0.857,0.0218,0.143,0.0383,0.39049685255493644,3,opera,76
Plácido Domingo;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,"Tosca, SC 69 / Act 3: ""E lucevan le stelle"" - Live",0.19,160000,0,0.181,0.382,11,-12.775,0,0.0529,0.986,0.0324,0.66,0.113,0.3593963151060927,4,opera,76
Richard Wagner;Gustav Kuhn,Walkürenritt (Ride of the Valkyries),0.21,316026,0,0.283,0.428,7,-8.819,1,0.0427,0.912,0.0025,0.106,0.159,0.3721668885492168,3,opera,76
Jean-Baptiste Lully;Le Concert Spirituel;Herve Niquet,Plaude laetere: Symphonie,0.21,159506,0,0.407,0.137,11,-20.983,1,0.0333,0.944,0.0516,0.355,0.433,0.42785119076968586,4,opera,76
Jean-Philippe Rameau;Ensemble Pygmalion;Raphael Pichon,"Les Boréades, RCT 31, Act IV, Scene 4: Entrée de Polymnie",0.21,332293,0,0.0866,0.099,1,-20.264,1,0.0458,0.945,0.747,0.107,0.0384,0.3180480909882813,3,opera,76
Giacomo Puccini;Plácido Domingo;Luis Cobos;Royal Philharmonic Orchestra,Turandot: Nessun dorma!,0.21,181360,0,0.142,0.381,2,-12.306,1,0.0501,0.886,0.0845,0.0881,0.143,0.29600364873526946,4,opera,76
Andrea Bocelli,Venid Adoremos (Adeste Fideles),0.21,213594,0,0.169,0.514,6,-7.023,1,0.0369,0.892,0.00047,0.144,0.342,0.3732352119389247,4,opera,76
Jules Massenet;London Symphony Orchestra;Richard Bonynge,"Le roi de Lahore, Opera in five Acts: Entr'acte Act V & Adagio & Waltz, Ballet Act III",0.21,436000,0,0.263,0.221,3,-17.468,1,0.0404,0.971,0.8,0.136,0.19,0.4489012704830465,4,opera,76
Jean-Philippe Rameau;Jordi Savall;Le Concert Des Nations,Les Indes Galantes - Air pour les esclaves africains,0.21,99626,0,0.574,0.277,6,-18.014,0,0.0279,0.777,0.787,0.106,0.735,0.35142908798054007,4,opera,76
Ruggero Leoncavallo;Il Volo;Marcello Rota,"Mattinata (from ""West Side Story"") - Live",0.21,159506,0,0.216,0.392,4,-6.348,1,0.0398,0.86,0.000851,0.692,0.222,0.7020733691632562,3,opera,76
Giuseppe Verdi;Luciano Pavarotti;Dame Joan Sutherland;National Philharmonic Orchestra;Richard Bonynge,"La traviata / Act III: Parigi, o cara, noi lasceremo",0.21,295973,0,0.251,0.125,8,-20.49,1,0.048,0.973,1.2e-05,0.286,0.0763,0.36763062307907235,3,opera,76
José Carreras;Robert Farnon And His Orchestra,"The Impossible Dream - From ""The Man of La Mancha""",0.19,228680,0,0.28,0.294,1,-14.753,1,0.0322,0.918,0.0017,0.0888,0.502,0.3883848593922062,4,opera,76
Georges Bizet;Elisabeth Vidal;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,"Carmen, Act III, No.20 Trio: Mêlons! Coupons! (Frasquita/Mercédès)",0.21,185760,0,0.468,0.0984,5,-19.091,1,0.0618,0.982,2.21e-06,0.182,0.156,0.4947734332626596,4,opera,76
Georges Bizet;Maria Callas;Nicolai Gedda;Orchestre de l'Opéra National de Paris;Georges Prêtre;Orchestre du Théâtre National de l'Opéra Paris;Paris Opera Orchestra,"Carmen (1997 - Remaster), Act I: Quels regardes! Quelle effronterie!",0.22,55693,0,0.0,0.172,3,-21.578,1,0.0,0.945,8.33e-05,0.85,0.0,0.0,0,opera,76
Giacomo Puccini;Luciano Pavarotti;Tom Krause;Pier Francesco Poli;Piero de Palma;John Alldis Choir;London Philharmonic Orchestra;Zubin Mehta,Turandot / Act 3: Nessun dorma!,0.42,402040,0,0.242,0.356,2,-13.189,1,0.046,0.971,0.0306,0.161,0.152,0.36652531926433607,4,opera,76
Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,"Carmen, Act II, No.17 Duo (continued...): Non! je ne veux plus t'écouter! (Don José/Carmen)",0.21,62240,0,0.278,0.34,7,-12.499,0,0.0567,0.976,0.00153,0.597,0.446,0.6730272997715431,3,opera,76
André Rieu;Mirusia Louwerse,Con te partirò,0.21,256053,0,0.159,0.413,7,-7.236,1,0.036,0.849,0.00437,0.137,0.217,0.3526330062620186,3,opera,76
"Giuseppe Verdi;Maria Callas;Herbert von Karajan;Orchestra Del Teatro Alla Scala, Milano","Verdi: Il trovatore, Act 4: ""D'amor sull'ali rosee"" (Leonora)",0.21,247920,0,0.226,0.0992,8,-16.949,1,0.0468,0.987,0.00366,0.11,0.0395,0.2990935686931939,4,opera,76
Georges Bizet;Maria Callas;Jane Berbié;Nadine Sautereau;Orchestre de l'Opéra National de Paris;Georges Prêtre,"Bizet: Carmen, Act 2: ""Les tringles des sistres tintaient"" (Carmen, Frasquita, Mercédès)",0.21,267746,0,0.398,0.237,0,-14.006,1,0.0589,0.845,0.0,0.0751,0.162,0.5492414903933073,4,opera,76
Jean-Philippe Rameau;Les Musiciens du Louvre;Marc Minkowski,Les Boréades / Act IV: Entrée de Polymnie - Live,0.21,365000,0,0.164,0.135,1,-19.969,1,0.0437,0.769,0.457,0.129,0.0557,0.5634543004125371,4,opera,76
Léo Delibes;Carl Davis;Royal Liverpool Philharmonic Orchestra;Janice Watson;Ruby Philogene;The King's Division Normandy Band,"Lakmé, Act 1: Dôme épais le jasmin ""Flower Duet""",0.21,91466,0,0.34,0.217,11,-15.874,1,0.0502,0.98,7.67e-05,0.301,0.119,0.33545354436829217,4,opera,76
Giuseppe Verdi;Luciano Pavarotti;Wiener Opernorchester;Nicola Rescigno,"Il Trovatore / Act 3: ""Di quella pira""",0.21,133160,0,0.369,0.4,0,-9.135,1,0.114,0.96,0.00825,0.0806,0.197,0.3368053843498841,4,opera,76
Giacomo Puccini;Luciano Pavarotti;Mirella Freni;Berliner Philharmoniker;Herbert von Karajan,"La Bohème / Act 1: ""O soave fanciulla""",0.21,254907,0,0.139,0.167,9,-16.957,1,0.0471,0.973,0.0642,0.104,0.0394,0.2851807110103052,3,opera,76
Giuseppe Verdi;Anna Netrebko;Diane Pilcher;Dritan Luca;Thomas Hampson;Wiener Philharmoniker;Carlo Rizzi,"La traviata / Act II: ""Alfredo?"" ""Per Parigi or or partiva""",0.21,225466,0,0.402,0.0361,5,-24.266,0,0.123,0.97,0.0,0.114,0.0692,0.3405732787666617,4,opera,76
Giuseppe Verdi;Sir Colin Davis;Stuart Neill;Karen Cargill;London Symphony Orchestra;Christine Brewer;John Relyea,Requiem: XII. Hostias,0.21,329920,0,0.13,0.0286,5,-30.453,1,0.0454,0.961,0.000393,0.0762,0.0393,0.34969922587643604,4,opera,76
Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,"Verdi: Aida, Act 2: ""Su! del Nilo al sacro lido"" (Chorus, Amneris, Aida)",0.21,169373,0,0.286,0.166,8,-17.15,1,0.0421,0.982,0.000864,0.0384,0.0385,0.3700138060253439,4,opera,76
Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,"Verdi: Aida, Act 2: ""Fu la sorte dell'armi a'tuoi funesta"" (Amneris, Aida)",0.21,159173,0,0.275,0.0929,7,-19.473,1,0.0447,0.993,1.02e-06,0.26,0.0722,0.35494222835823347,3,opera,76
Dimash Qudaibergen,Любовь уставших лебедей,0.47,299968,0,0.397,0.734,9,-7.529,0,0.0738,0.437,0.0,0.152,0.353,0.6083772989497559,4,opera,76
Maire Brennan,To the Water,0.45,205400,0,0.499,0.394,3,-14.791,0,0.0318,0.845,0.0691,0.089,0.157,0.3703630655950561,4,opera,76
Nana Mouskouri,A Place In My Heart,0.35,244106,0,0.535,0.501,4,-9.719,1,0.0306,0.725,1.04e-05,0.112,0.46,0.41136613907926955,4,opera,76
Patrizio Buanne,Credi In Te,0.2,140186,0,0.148,0.32,2,-11.921,0,0.0386,0.804,0.00283,0.304,0.106,0.6628124845914896,3,opera,76
Patrizio,O minorenne,0.19,272773,0,0.264,0.567,0,-6.895,0,0.0331,0.0605,5.23e-05,0.254,0.314,0.3346728465065825,4,opera,76
Rhydian,Forever Young,0.2,217866,0,0.255,0.473,2,-5.266,1,0.0383,0.186,6.42e-05,0.104,0.0626,0.5408921322091284,4,opera,76
Gioachino Rossini;Leonard Bernstein;New York Philharmonic,The Barber of Seville: Overture,0.42,453066,0,0.324,0.218,4,-16.495,1,0.0592,0.936,0.684,0.249,0.535,0.7172394523609947,4,opera,76
Patrizio Buanne,Forever Begins Tonight,0.4,228933,0,0.438,0.576,5,-6.144,0,0.028,0.576,0.0,0.126,0.236,0.3409348651447167,4,opera,76
Luciano Pavarotti;The Corrs,'O Surdato 'nnamorato,0.19,221026,0,0.4,0.689,10,-7.089,1,0.0618,0.781,4.49e-06,0.973,0.418,0.5024407080518711,4,opera,76
Il Divo,Musica,0.19,237106,0,0.212,0.35,6,-8.681,1,0.0285,0.87,0.0456,0.167,0.164,0.33632874776062976,4,opera,76
Josh Groban;Ladysmith Black Mambazo,Lullaby (with Ladysmith Black Mambazo),0.2,152040,0,0.226,0.143,1,-15.262,1,0.0352,0.891,1.39e-06,0.15,0.252,0.361508308268823,4,opera,76
Amaury Vassili,Une histoire d'amour,0.19,180720,0,0.503,0.354,0,-7.976,0,0.0278,0.864,0.0228,0.0854,0.249,0.38783426195289517,4,opera,76
Mairead Nesbitt,Trí Fhidilí,0.2,174240,0,0.511,0.512,2,-10.478,1,0.0433,0.82,0.00756,0.055,0.823,0.4293550613875055,4,opera,76
Celtic Thunder;Damian McGinty,Home,0.2,220093,0,0.532,0.325,5,-10.89,1,0.027,0.742,1.01e-05,0.104,0.234,0.5505316963331854,4,opera,76
Joey Niceforo,Solitaire,0.19,322560,0,0.23,0.26,1,-10.575,1,0.0339,0.538,0.0,0.115,0.165,0.4775652088161333,4,opera,76
Amaury Vassili;Mike Brant,Qui saura (feat. Mike Brant),0.2,212813,0,0.448,0.746,3,-6.319,1,0.0405,0.348,0.000229,0.129,0.461,0.3240142662261887,4,opera,76
All Angels,Agnus Dei,0.2,384293,0,0.0892,0.206,10,-15.654,0,0.0445,0.989,0.677,0.0794,0.031,0.7341929227684367,4,opera,76
Jonathan Antoine,Canta Pe' Me,0.19,213504,0,0.241,0.375,9,-7.183,0,0.0314,0.98,0.261,0.14,0.253,0.4169419653863221,3,opera,76
Jason Manford,"I Have Dreamed - From ""The King And I""",0.19,157813,0,0.179,0.223,4,-12.639,1,0.0313,0.691,0.0,0.0915,0.069,0.362782078464244,3,opera,76
Filippa Giordano,"Vissi d'arte - From ""Tosca""",0.2,179013,0,0.258,0.222,4,-12.497,0,0.0357,0.914,0.000101,0.0644,0.102,0.3115888434166625,4,opera,76
Luciano Pavarotti;Andrea Griminelli;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,Rondine al nido - Live,0.19,215160,0,0.24,0.345,7,-13.992,1,0.0722,0.974,0.000217,0.77,0.173,0.35909225383363735,4,opera,76
Gaetano Donizetti;Andrea Bocelli;Moscow Radio Symphony Orchestra;Vladimir Fedoseyev,"L'elisir d'amore / Act 2: ""Una furtiva lagrima""",0.21,253360,0,0.158,0.128,10,-16.839,0,0.0458,0.97,1.07e-05,0.114,0.125,0.34239764640139375,3,opera,76
Michael Crawford,Ava Maria,0.2,232200,0,0.202,0.2,5,-15.15,1,0.0351,0.952,0.0151,0.0753,0.0757,0.3516263169140246,3,opera,76
Collabro,As If We Never Said Goodbye,0.19,309266,0,0.22,0.276,5,-11.045,1,0.0342,0.718,0.0,0.118,0.176,0.3366204822247424,4,opera,76
André Rieu;Johann Strauss Orchestra,Amigos Para Siempre - Live,0.2,301333,0,0.179,0.657,6,-6.959,1,0.0692,0.887,0.0,0.975,0.293,0.3248483802573837,3,opera,76
Collabro,"I'll Be There For You (From ""Friends"")",0.2,185346,0,0.144,0.127,7,-17.29,1,0.0359,0.945,5.2e-06,0.0994,0.0958,0.29398616110316717,3,opera,76
Charles Gounod;Nadine Sierra;Orchestra Sinfonica Nazionale della Rai;Riccardo Frizza,"Roméo et Juliette, CG 9 / Act 1: Ah, je veux vivre",0.21,235466,0,0.302,0.125,5,-19.651,1,0.0658,0.962,0.00903,0.102,0.169,0.29199743602386463,4,opera,76
Gioacchino Cocchi;Bruno de Sá;Francesco Corti;Il Pomo D'oro,"Cocchi: Adelaide, Act 1: ""Nobil onda"" (Adelaide)",0.2,464253,0,0.346,0.231,11,-15.217,1,0.0453,0.977,0.0202,0.367,0.277,0.6029658300872738,3,opera,76
Celtic Thunder;Neil Byrne,She's Always A Woman,0.2,200000,0,0.279,0.348,2,-9.989,1,0.0306,0.325,1.67e-06,0.109,0.232,0.7144577026116398,3,opera,76
Celtic Thunder;Ryan Kelly,Heartbreaker,0.2,209000,0,0.682,0.402,7,-9.709,1,0.0337,0.566,0.0,0.264,0.697,0.48873740611080974,4,opera,76
Elaine Paige,Send in the Clowns,0.19,248560,0,0.399,0.0222,3,-21.862,1,0.0427,0.961,0.000983,0.309,0.144,0.3267877981033151,1,opera,76
Gaetano Donizetti;Il Volo;Plácido Domingo,L'elisir d'amore: Una furtiva lagrima - Live,0.21,274826,0,0.197,0.247,10,-10.643,1,0.0443,0.945,0.000143,0.695,0.0922,0.3344550728925267,3,opera,76
Secret Garden,Song From a Secret Garden - Live,0.21,192280,0,0.114,0.465,0,-9.851,0,0.0925,0.933,0.949,0.977,0.0432,0.2435202077478099,4,opera,76
Francesco Nicola Fago;Jakub Józef Orliński;Maxim Emelyanychev;Il Pomo D'oro,"Fago: Confitebor tibi Domine: I. ""Confitebor tibi Domine""",0.2,191493,0,0.381,0.176,6,-15.05,1,0.0398,0.984,0.00117,0.417,0.564,0.3711643081373371,1,opera,76
Victoria de los Ángeles,"Op 34, N. 2: ""Auf Flügeln des Gesanges""",0.2,162000,0,0.369,0.11,8,-16.225,1,0.0418,0.979,7.27e-05,0.13,0.148,0.5677234850352547,5,opera,76
Francesco Nicola Fago;Jakub Józef Orliński;Maxim Emelyanychev;Il Pomo D'oro,"Fago: Confitebor tibi Domine: II. ""Memoriam fecit - Escam dedit""",0.2,285733,0,0.27,0.132,8,-17.181,0,0.053,0.983,0.0106,0.3,0.294,0.6826586460233716,4,opera,76
Plácido Domingo;Paloma San Basilio,El día que me quieras,0.2,270293,0,0.272,0.597,0,-5.048,1,0.0479,0.551,0.0035,0.24,0.121,0.45319510872244956,4,opera,76
Andrea Bocelli,Dios Nos Bendecira,0.21,195743,0,0.201,0.45,5,-5.162,1,0.0364,0.846,0.0,0.215,0.348,0.3609864733823118,5,opera,76
Giuseppe Verdi;Dame Joan Sutherland;Marilyn Horne;Luciano Pavarotti;New York City Opera Orchestra;Richard Bonynge,"Ernani / Part 4: ""Solingo, errante misero"" - Live In New York / 1981",0.21,413053,0,0.27,0.255,2,-16.1,1,0.0568,0.969,9.37e-06,0.717,0.136,0.3519139424420229,4,opera,76
Tomaso Albinoni;L'armonia delle Cetre;Matteo Saccà,"12 Sonate a tre - Sonata I in C Major, Op. 3: I. Preludio, Largo",0.21,109463,0,0.197,0.06,11,-16.282,1,0.0388,0.967,0.00316,0.128,0.0897,0.562225728514373,3,opera,76
Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,"Verdi: Aida, Act 2: ""Salvator della patria"" (Il Re, Radamès, Ramfis, Sacerdoti)",0.21,130840,0,0.213,0.1,5,-23.089,1,0.0394,0.986,0.0418,0.366,0.114,0.3756594842463389,4,opera,76
Jules Massenet;Bomsori;NFM Wrocław Philharmonic;Giancarlo Guerrero,Thaïs: Méditation,0.47,328600,0,0.17,0.0371,2,-26.981,1,0.0412,0.643,0.151,0.209,0.0397,0.3433714642604736,3,opera,76
Miriam Stockley,Perfect Day,0.52,200973,0,0.17,0.174,2,-16.938,0,0.0358,0.914,0.0309,0.0635,0.0394,0.6991888960110448,3,opera,76
André Rieu,Espana Cani,0.36,122240,0,0.479,0.655,5,-5.827,1,0.0365,0.723,0.947,0.0719,0.39,0.5101613990105682,4,opera,76
Giacomo Puccini;Cheri Rose Katz;Alan Mallach,Sogno D'or,0.33,82703,0,0.221,0.203,9,-14.063,1,0.0423,0.991,0.0,0.109,0.127,0.6268305310389034,5,opera,76
June Anderson;Raul Gimenez;Kathryn Bouleyn;Alessandro Corbelli;Nina Walker,La Pesca,0.2,229000,0,0.254,0.057,8,-22.748,1,0.0451,0.988,1.85e-06,0.0914,0.0398,0.4085843893299147,4,opera,76
Renata Tebaldi,"Libiamo ne' lieti calici, Brindisi - La Traviata Atto I",0.44,184280,0,0.424,0.316,10,-13.664,1,0.0494,0.914,3.55e-05,0.341,0.358,0.43275315155399957,4,opera,76
Andrea Bocelli,Tu ci sei,0.2,285796,0,0.205,0.484,2,-7.968,1,0.0449,0.845,7.37e-06,0.293,0.147,0.6565956642506122,4,opera,76
Mario del Monaco,'O sole mio,0.2,206053,0,0.229,0.262,7,-13.82,1,0.0364,0.927,0.0492,0.145,0.186,0.3723641174827014,4,opera,76
Giacomo Puccini;Renaud Capuçon,"Puccini: Gianni Schicchi, Act 1: ""O mio babbino caro"" (Lauretta)",0.5,121013,0,0.294,0.17,8,-14.452,1,0.0378,0.924,0.885,0.0971,0.122,0.3666444784116496,3,opera,76
Dmitri Hvorostovsky,Ya Vstretil Vas...,0.19,279720,0,0.167,0.203,0,-17.377,0,0.0423,0.983,0.144,0.0799,0.0888,0.7337697023486679,4,opera,76
Celtic Woman,County Down,0.19,223613,0,0.311,0.224,9,-9.004,1,0.031,0.821,0.0,0.269,0.233,0.5724199990138553,3,opera,76
Phil Coulter,Maggie,0.2,160906,0,0.388,0.0522,10,-23.112,1,0.0329,0.974,0.872,0.132,0.185,0.5436410104695691,4,opera,76
Mario del Monaco,Manon Lescaut: Donna Non Vidi Mai...,0.19,174400,0,0.286,0.186,10,-14.276,1,0.0362,0.993,0.156,0.072,0.199,0.34908288545929683,3,opera,76
José Cura;Ewa Malas Godlewska,Solo Con Amore,0.19,251880,0,0.385,0.5,8,-6.809,1,0.0318,0.697,0.000227,0.336,0.15,0.5531449797018556,4,opera,76
Carl Millöcker;Rudolf Schock;Werner Eisbrenner,Dunkelrote Rosen,0.2,159560,0,0.233,0.197,9,-15.813,1,0.037,0.98,0.000586,0.0887,0.135,0.3823488322403563,4,opera,76
Phil Coulter,Steal Away,0.2,188200,0,0.53,0.128,9,-22.971,1,0.0345,0.858,0.938,0.13,0.33,0.417866476012031,3,opera,76
Roberto Alagna;London Orchestra;Yvan Cassar,Core ‘ngrato,0.19,333720,0,0.158,0.281,3,-8.069,1,0.0376,0.957,0.0062,0.104,0.0485,0.30574182732606875,5,opera,76
Celtic Thunder;Michael O’Dwyer;Neil Byrne,From The Ground Up,0.2,251210,0,0.297,0.485,7,-7.214,1,0.028,0.137,0.0,0.0931,0.294,0.6203384119783706,3,opera,76
Lara Fabian;Bogdan Mihai,Caruso (Live Performance),0.19,323303,0,0.208,0.136,8,-23.278,0,0.0486,0.858,0.000892,0.673,0.215,0.4011841953881301,4,opera,76
Amilcare Ponchielli;Gothenburg Symphony Orchestra;Neeme Järvi,La Gioconda / Act 3: Dance Of The Hours,0.49,162613,0,0.554,0.00763,4,-30.566,1,0.0502,0.915,0.00097,0.221,0.156,0.49102608352645327,4,opera,76
Phil Coulter,You Raise Me Up,0.2,238546,0,0.502,0.19,10,-11.985,1,0.0363,0.92,0.858,0.0838,0.15,0.5413317883733544,4,opera,76
André Rieu;Johann Strauss Orchestra,"You'll Never Walk Alone - From Broadway Musical ""Carousel"" / Live",0.2,286946,0,0.133,0.506,7,-8.319,1,0.0355,0.714,0.000742,0.983,0.0663,0.34171145407031206,5,opera,76
Josh Groban,Mi Morena - Live at the Greek 2004,0.19,286266,0,0.563,0.436,8,-9.327,0,0.0297,0.775,0.000218,0.702,0.361,0.5873641996614236,4,opera,76
Celtic Thunder,Voices,0.2,276000,0,0.257,0.512,4,-6.828,0,0.0372,0.281,3.34e-05,0.106,0.0807,0.372310701313216,3,opera,76
Phil Coulter,Love's Old Sweet Song,0.2,207586,0,0.466,0.0449,5,-23.109,1,0.0319,0.984,0.911,0.0857,0.147,0.3034736945909965,4,opera,76
Charles Lecocq;Konstantin Mortensen,"Pirouettes in A- Major, Opéras comiques ""La fille de Madama Angot"", Act 1, Allegro-valse",0.21,105226,0,0.365,0.109,9,-20.241,1,0.0511,0.994,0.948,0.0968,0.404,0.24659780089739164,3,opera,76
Celtic Thunder;Keith Harkin,The Dutchman,0.2,255866,0,0.447,0.316,5,-10.902,1,0.0303,0.718,0.0,0.115,0.356,0.32088736584323585,4,opera,76
Andreas Scholl,Sancta Mater,0.21,218780,0,0.146,0.109,2,-16.406,1,0.0428,0.95,0.0273,0.107,0.0354,0.3005522410137567,5,opera,76
Richard Wagner;Wiener Philharmoniker;Sir Georg Solti,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyries",0.49,183666,0,0.235,0.365,7,-13.863,1,0.0356,0.927,0.907,0.17,0.126,0.37468155745114473,3,opera,76
Anna Netrebko;PKF – Prague Philharmonia;Emmanuel Villaume,"Ciganské melodie, Op. 55, B. 104 - Arr. by Jiri Teml: IV. Kdyz mne stara matka",0.19,190480,0,0.194,0.101,1,-19.646,1,0.0385,0.965,0.0235,0.106,0.0647,0.34968689906809325,3,opera,76
El Cuervo de Poe,Máscaras,0.21,383000,0,0.6,0.863,2,-3.233,0,0.0307,0.0678,0.0,0.122,0.385,0.4109305918511579,4,opera,76
Giuseppe Verdi;Mario del Monaco;Orchestra dell'Accademia Nazionale di Santa Cecilia;Alberto Erede,"Rigoletto / Act 3: ""La donna è mobile""",0.21,141733,0,0.386,0.265,11,-8.771,1,0.0363,0.988,7.55e-05,0.102,0.327,0.3839924066860608,4,opera,76
Georges Bizet;Orquestra Simfònica de Barcelona i Nacional de Catalunya;Pablo González,L’arlésienne Suite No. 2 (Arr. E. Guiraud): I. Pastorale,0.21,323293,0,0.272,0.0314,9,-26.745,1,0.041,0.946,0.939,0.113,0.0741,0.47904853475338166,3,opera,76
Gioachino Rossini;Giulio Prandi;Coro Ghislieri;Francesco Corti;Cristiano Gaudio;Deniel Perer,Petite messe solennelle: I. Kyrie. Kyrie eleison,0.2,152862,0,0.216,0.0415,0,-28.976,1,0.0436,0.991,0.872,0.0641,0.138,0.4774213960521342,4,opera,76
Celtic Thunder,Seven Drunken Nights,0.2,303693,0,0.457,0.711,2,-9.988,1,0.457,0.778,0.0,0.531,0.35,0.5131732491823217,3,opera,76
Tomaso Albinoni;Il Giardino Armonico;Paolo Grazzi;Giovanni Antonini,"Albinoni: Oboe Concerto in D Minor, Op. 9 No. 2: II. Adagio",0.2,326546,0,0.191,0.0467,9,-24.587,1,0.0398,0.981,0.942,0.348,0.0682,0.3030176026823135,4,opera,76
Sissel;Odd Nordstoga,"Upp gledjest alle, gledjest no",0.2,228213,0,0.44,0.307,5,-9.811,1,0.0285,0.894,0.000195,0.121,0.329,0.5233716286179182,4,opera,76
Georges Bizet;Inva Mula/Orchestre National du Capitole de Toulouse/Michel Plasson;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,"Carmen, Act III: Air: Je dis que rien ne m'épouvante (Micaëla)",0.21,307760,0,0.316,0.147,3,-16.986,1,0.048,0.976,0.000219,0.159,0.038,0.4364265404401492,3,opera,76
Jean-Philippe Rameau;Les Arts Florissants;William Christie,"Les Indes galantes, RCT 44: Ouverture",0.2,260265,0,0.358,0.17,6,-21.867,1,0.0423,0.963,0.94,0.338,0.713,0.4250530052758739,4,opera,76
Giuseppe Verdi;Rizzi;Carlo Rizzi;Orchestra dell'Accademia Nazionale di Santa Cecilia,"Verdi: Nabucco, Act 3: ""Va, pensiero"" (Chorus of The Hebrew Slaves)",0.21,218080,0,0.123,0.0794,1,-20.996,1,0.0397,0.988,0.879,0.123,0.118,0.30257383758197326,4,opera,76
Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,"Carmen, Act IV: No.25 Choeur : A la cuartos! (Marchands et Marchandes/Zuniga/Une marchande/Un bohémien)",0.21,127706,0,0.388,0.252,7,-17.831,1,0.041,0.986,0.0643,0.152,0.713,0.6599403382476209,3,opera,76
Georges Bizet;Barry Wordsworth;London Symphony Orchestra,"Jeux d'enfants, Op. 22: V. The Ball",0.19,109600,0,0.579,0.486,9,-20.078,1,0.0379,0.962,0.93,0.142,0.702,0.3996967605147675,3,opera,76
Giacomo Puccini;Katia Ricciarelli;Ruggero Raimondi;Berliner Philharmoniker;Herbert von Karajan,"Tosca / Act I: ""Ed io venivo a lui tutta dogliosa""",0.21,295626,0,0.138,0.0543,10,-19.732,1,0.0424,0.964,0.0706,0.107,0.0365,0.30629653370149396,3,opera,76
